Plot_Number,Tag_Num,Tree.ID,X.Person1,Y.Person1,Elevation.Person1,Total.Height.Person1,Height.To.Crown.Base.Person1,Max.Crown.Diameter.Person1,Min.Crown.Diameter.Person1,Crown.Rotation.Person1,R.Person1,G.Person1,B.Person1,DBH.Person1,Lean.Angle.From.Vertical.Person1,Lean.Azimuth.Person1,Status.Code.Person1,TopX.Person1,TopY.Person1,X.Person2,Y.Person2,Elevation.Person2,Total.Height.Person2,Height.To.Crown.Base.Person2,Max.Crown.Diameter.Person2,Min.Crown.Diameter.Person2,Crown.Rotation.Person2,R.Person2,G.Person2,B.Person2,DBH.Person2,Lean.Angle.From.Vertical.Person2,Lean.Azimuth.Person2,Status.Code.Person2,TopX.Person2,TopY.Person2,diffX,diffY,diffTopX,diffTopY,diff,diffTop,PlotID,Study,Year,Plot_Name,Species,DBH_cm,LiDAR_visible,Distance,Azimuth,Anomaly_Num,Anomaly1,Anomaly2,Anomaly3,Bear_damage_percent,Note,Xfield,Yfield,hanusHt,fvsHt,origdiffX.Person1,origdiffY.Person1,origdiff.Person1,origdiffX.Person2,origdiffY.Person2,origdiff.Person2,heightdiff,aveBaseX,aveBaseY,aveBaseElevation,aveHeight,aveTopX,aveTopY,topElevation,aveCrownDia,DataFile,FileTitle,Total.return.count,Return.1.count,Return.2.count,Return.3.count,Return.4.count,Return.5.count,Return.6.count,Return.7.count,Return.8.count,Return.9.count,Other.return.count,Elev.minimum,Elev.maximum,Elev.mean,Elev.mode,Elev.stddev,Elev.variance,Elev.CV,Elev.IQ,Elev.skewness,Elev.kurtosis,Elev.AAD,Elev.MAD.median,Elev.MAD.mode,Elev.L1,Elev.L2,Elev.L3,Elev.L4,Elev.L.CV,Elev.L.skewness,Elev.L.kurtosis,Elev.P01,Elev.P05,Elev.P10,Elev.P20,Elev.P25,Elev.P30,Elev.P40,Elev.P50,Elev.P60,Elev.P70,Elev.P75,Elev.P80,Elev.P90,Elev.P95,Elev.P99,Canopy.relief.ratio,Elev.SQRT.mean.SQ,Elev.CURT.mean.CUBE,Int.minimum,Int.maximum,Int.mean,Int.mode,Int.stddev,Int.variance,Int.CV,Int.IQ,Int.skewness,Int.kurtosis,Int.AAD,Int.L1,Int.L2,Int.L3,Int.L4,Int.L.CV,Int.L.skewness,Int.L.kurtosis,Int.P01,Int.P05,Int.P10,Int.P20,Int.P25,Int.P30,Int.P40,Int.P50,Int.P60,Int.P70,Int.P75,Int.P80,Int.P90,Int.P95,Int.P99,Profile.area
36,37,36_37_TSHE,412792.921,5281227.428,321.843475,36.617151,21.970291,4.67971,4.67971,0,244,120,50,0.424,0.53755,340.088139,0,412792.804,5281227.751,412793.1837,5281226.96,-32767,36.334759,21.800856,4.67971,4.67971,0,244,120,50,0.424,1.413136,334.164154,0,412792.7932,5281227.766,-0.262652,0.468366,0.010847984,-0.015133898,0.5369849,0.018620247,36,T3,2021,36_B_Alt-2_Poly,TSHE,42.4,Y,6.6,181,0,0,NA,NA,NA,NA,412793.0413,5281226.248,35.36876654,29.24818772,-0.120264118,1.17999479,1.186107568,0.142387882,0.71162879,0.725734003,0.282392,412793.0523,5281227.194,321.843475,36.475955,412792.7986,5281227.759,358.31943,4.67971,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_37.las,Plot_36_Tree_37,2274,2048,221,5,0,0,0,0,0,0,0,0.001,3,0.976073,0.429429,0.733565,0.538118,0.751548,1.1955,0.643184,2.500455,0.62375,0.562,0.427429,0.976073,0.411692,0.068664,0.013293,0.421784,0.166784,0.032289,0.01173,0.072,0.154,0.285,0.349,0.4149,0.522,0.848,1.102,1.3991,1.5445,1.633,1.9987,2.36735,2.85554,0.325133,1.220901,1.402502,134,249,186.525945,190.587302,15.982461,255.439054,0.085685,20,0.641449,4.106103,12.241971,186.525945,8.676096,0.791895,1.440517,0.046514,0.091273,0.166033,153,166,166,172,178,178,185,185,191,191,198,198,204,217,236,33.135575
36,38,36_38_TSHE,412790.114,5281225.974,321.001274,38.698249,23.21895,4.911748,4.911748,0,244,120,50,0.455,0.508691,178.832562,0,412790.121,5281225.63,412790.0051,5281225.739,-32767,38.713682,23.22821,4.911748,4.911748,0,244,120,50,0.455,0.208105,131.638306,0,412790.1102,5281225.646,0.108935,0.234940001,0.010847808,-0.015133613,0.258966481,0.018619914,36,T3,2021,36_B_Alt-2_Poly,TSHE,45.5,Y,8.8,202,0,0,NA,NA,NA,NA,412789.8599,5281224.688,36.99600349,30.6984231,0.254088022,1.28621792,1.31107485,0.145153022,1.05127792,1.061251461,0.015433,412790.0595,5281225.857,321.001274,38.7059655,412790.1156,5281225.638,359.7072395,4.911748,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_38.las,Plot_36_Tree_38,2473,2346,125,2,0,0,0,0,0,0,0,0,3,1.052764,0.095238,0.848972,0.720754,0.806422,1.355,0.549019,2.145617,0.740998,0.667,0.762762,1.052764,0.477789,0.077444,0.001082,0.453842,0.162087,0.002265,0.009,0.052,0.108,0.2074,0.269,0.3326,0.573,0.858,1.3242,1.5474,1.624,1.752,2.3944,2.689399,2.89028,0.350921,1.352322,1.557478,147,255,188.100687,189.857143,17.79031,316.495117,0.094579,20,0.642778,3.435282,13.939107,188.100687,9.828779,1.127716,1.344565,0.052253,0.114736,0.136799,157.319992,166,166,172,178,178,185,185,191,191,198,204,217,217,242,35.398583
36,41,36_41_PSME,412788.4035,5281230.986,319.600717,40.678074,24.406844,5.237027,5.237027,0,244,120,50,0.535,0.353888,227.419509,0,412788.2185,5281230.816,412788.3927,5281231.001,-32767,40.678906,24.407344,5.237027,5.237027,0,244,120,50,0.535,0.382023,226.120375,0,412788.1972,5281230.813,0.010848,-0.015135,0.021347731,0.002864738,0.018621153,0.021539089,36,T3,2021,36_B_Alt-2_Poly,PSME,53.5,Y,5.8,240,0,0,NA,NA,NA,NA,412788.1335,5281229.947,38.5372887,32.73142015,0.269997342,1.039,1.073508064,0.259149342,1.054135,1.085522446,0.000832,412788.3981,5281230.994,319.600717,40.67849,412788.2078,5281230.815,360.279207,5.237027,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_41.las,Plot_36_Tree_41,3737,3582,155,0,0,0,0,0,0,0,0,0,3,1.037444,0.904762,0.596302,0.355576,0.57478,0.665,0.631572,3.222647,0.451742,0.337,0.322762,1.037444,0.330255,0.037307,0.052054,0.318335,0.112963,0.157617,0.02936,0.1428,0.266,0.5302,0.633,0.748,0.897,0.986,1.085,1.181,1.298,1.484,1.895,2.2266,2.69564,0.345815,1.196566,1.330792,147,255,184.004817,177.857143,15.08729,227.626315,0.081994,19,1.111699,4.864329,11.078368,184.004817,7.939309,1.441879,1.621506,0.043147,0.181613,0.204238,159,166,166,172,172,178,178,185,185,191,191,191,204,217,230,37.455441
36,5,36_5_PSME,412786.1955,5281245.014,316.925251,43.559305,26.135582,5.701349,5.701349,0,244,120,50,0.618,1.067925,247.399136,0,412785.446,5281244.702,412786.0442,5281244.479,-32767,43.64216,26.185296,5.701349,5.701349,0,244,120,50,0.618,0.858686,291.386584,0,412785.4352,5281244.718,0.151348,0.534865,0.010847722,-0.015635111,0.555865798,0.019029708,36,T3,2021,36_B_Alt-2_Poly,PSME,61.8,Y,12.7,322,0,0,NA,NA,NA,NA,412785.3375,5281242.855,42.43632911,35.63342916,0.857950737,2.15926343,2.323466812,0.706602737,1.62439843,1.771428149,0.082855,412786.1198,5281244.747,316.925251,43.6007325,412785.4406,5281244.71,360.5259835,5.701349,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_5.las,Plot_36_Tree_5,2684,2590,94,0,0,0,0,0,0,0,0,0.001,3,0.973591,0.334222,0.641077,0.41098,0.658467,1.023,0.518427,2.483601,0.536938,0.4895,0.525278,0.973591,0.363401,0.043807,0.02094,0.373258,0.120548,0.057622,0.022,0.0963,0.1863,0.35,0.4295,0.5489,0.7092,0.8595,1.1028,1.3101,1.4525,1.5656,1.8427,2.20485,2.49517,0.324305,1.165635,1.312177,140,255,183.675112,183.809524,18.155976,329.63947,0.098848,19,0.957427,4.156744,13.486477,183.675112,9.713251,1.660187,1.885469,0.052883,0.17092,0.194113,153,159,166,172,172,172,178,178,185,185,191,198,210,223,236,37.95046
36,7,36_7_PSME,412794.441,5281248.863,320.180724,44.986209,26.991725,5.961462,5.961462,0,244,120,50,0.668,1.475923,42.849139,0,412795.229,5281249.712,412794.9502,5281249.486,-32767,44.596254,26.757753,5.961462,5.961462,0,244,120,50,0.668,0.463495,47.977372,0,412795.2182,5281249.728,-0.509152,-0.623635001,0.010847934,-0.015635053,0.805081594,0.019029781,36,T3,2021,36_B_Alt-2_Poly,PSME,66.8,Y,16.1,6,0,0,NA,NA,NA,NA,412794.8394,5281248.859,44.63362147,37.25913994,-0.398358259,0.00369748,0.398375418,0.110793741,0.627332481,0.637041046,0.389955,412794.6956,5281249.174,320.180724,44.7912315,412795.2236,5281249.72,364.9719555,5.961462,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_7.las,Plot_36_Tree_7,2489,2416,73,0,0,0,0,0,0,0,0,0.002,3,1.114841,0.573048,0.665699,0.443155,0.597125,1.006,0.414805,2.295219,0.559743,0.466,0.504048,1.114841,0.378602,0.040128,0.021201,0.339601,0.105991,0.055997,0.02276,0.1054,0.3516,0.528,0.583,0.626,0.833,1.003,1.2398,1.455,1.589,1.795,2.054,2.3078,2.64036,0.371194,1.298402,1.44056,128,249,183.462435,170.253968,17.332486,300.415087,0.094474,19,0.73721,3.483668,13.404745,183.462435,9.463866,1.447823,1.464383,0.051585,0.152984,0.154734,153,159,166,172,172,172,178,178,185,191,191,198,210,217,230,41.171918
36,9,36_9_PSME,412798.383,5281242.836,322.789985,34.276792,20.566075,4.510891,4.510891,0,244,120,50,0.42,0.729924,273.150717,0,412797.947,5281242.86,412798.3722,5281242.851,-32767,34.310405,20.586243,4.510891,4.510891,0,244,120,50,0.42,0.974217,238.851735,0,412797.8729,5281242.549,0.010848,-0.015134,0.07410753,0.310612491,0.01862034,0.319330621,36,T3,2021,36_B_Alt-2_Poly,PSME,42,Y,10.6,27,0,0,NA,NA,NA,NA,412797.9687,5281242.292,32.50890417,28.1930696,0.414250703,0.54433084,0.68403195,0.403402703,0.55946484,0.689735202,0.033613,412798.3776,5281242.844,322.789985,34.2935985,412797.9099,5281242.705,357.0835835,4.510891,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_36_Tree_9.las,Plot_36_Tree_9,2683,2332,340,11,0,0,0,0,0,0,0,0.001,3,1.171343,0.191413,0.693814,0.481378,0.592324,1.0865,0.204322,2.199161,0.575813,0.546,0.952587,1.171343,0.397742,0.017696,0.021364,0.339561,0.044491,0.053714,0.035,0.135,0.22,0.443,0.5945,0.761,0.9698,1.144,1.3442,1.5364,1.681,1.8362,2.1208,2.355399,2.71072,0.390244,1.361338,1.498709,153,255,187.279911,177.285714,15.87003,251.857862,0.08474,20,0.892816,4.031481,12.389932,187.279911,8.608728,1.401356,1.270756,0.045967,0.162783,0.147613,159,166,172,172,178,178,178,185,185,191,198,198,210,217,236,42.174532
37,10,37_10_PSME,413008.32,5280950.764,266.988202,40.030748,24.018449,6.011902,6.011902,0,244,120,50,0.678,0.393646,40.058972,0,413008.497,5280950.974,413008.8773,5280950.753,-32767,40.231207,24.138724,6.011902,6.011902,0,244,120,50,0.678,0.620932,305.362462,0,413008.5218,5280951.005,-0.557308,0.010372001,-0.024755543,-0.031455633,0.557404508,0.040028662,37,T3,2021,37_B_Alt-2_Ethno,PSME,67.8,Y,11,255,0,0,NA,NA,NA,NA,413009.1939,5280951.038,45.06071204,37.57438703,-0.873915911,-0.2744905,0.916009855,-0.316607911,-0.284862501,0.425895778,0.200459,413008.5987,5280950.758,266.988202,40.1309775,413008.5094,5280950.99,307.1191795,6.011902,H:\T3_DroneLidar\Ba\Plot37\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_37_Tree_10.las,Plot_37_Tree_10,3118,3058,60,0,0,0,0,0,0,0,0,0,3,0.928336,0.285714,0.675425,0.456199,0.727566,1.08375,0.612277,2.518513,0.566242,0.523,0.535286,0.928336,0.380755,0.05775,0.016657,0.410148,0.151672,0.043746,0.01417,0.072,0.141,0.276,0.342,0.4101,0.6,0.821,1.025,1.289,1.42575,1.534,1.8952,2.16875,2.59266,0.309445,1.147981,1.312069,121,249,189.346697,183.984127,16.685202,278.395964,0.08812,20,0.493844,3.620522,12.496905,189.346697,9.072081,0.9418,1.739995,0.047913,0.103813,0.191797,153,166,172,178,178,178,185,185,191,191,198,204,210,223,230,34.75658
37,12,37_12_TSHE,413003.3835,5280948.474,268.694686,34.082663,20.449597,5.02737,5.02737,0,244,120,50,0.471,1.66263,142.023383,0,413003.992,5280947.695,413003.4357,5280948.609,-32767,34.05796,20.434776,5.02737,5.02737,0,244,120,50,0.471,1.911412,152.871032,0,413003.9537,5280947.598,-0.052208,-0.135129,0.038291987,0.096371014,0.144863805,0.1036998,37,T3,2021,37_B_Alt-2_Ethno,TSHE,47.1,Y,16.7,251,0,0,NA,NA,NA,NA,413004.0289,5280948.448,37.80532138,31.42106367,-0.645439788,0.02598818,0.645962774,-0.593231788,0.16111718,0.614721644,0.024703,413003.4096,5280948.542,268.694686,34.0703115,413003.9729,5280947.646,302.7649975,5.02737,H:\T3_DroneLidar\Ba\Plot37\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_37_Tree_12.las,Plot_37_Tree_12,3156,2901,253,2,0,0,0,0,0,0,0,0,3,0.988866,0.857143,0.675617,0.456458,0.683224,0.81025,0.835606,3.188681,0.523665,0.4,0.387,0.988866,0.372051,0.065536,0.048726,0.37624,0.176148,0.130966,0.01455,0.086,0.188,0.392,0.48575,0.593,0.776,0.881,0.978,1.1285,1.296,1.599,2.0375,2.29325,2.849,0.329622,1.197568,1.371229,134,242,188.367237,190.571429,14.54963,211.691719,0.077241,20,0.291605,3.598771,11.241883,188.367237,7.996944,0.288901,1.300551,0.042454,0.036126,0.162631,159,166,172,178,178,178,185,191,191,198,198,198,204,217,226.149658,33.696332
37,13,37_13_PSME,413004.743,5280959.283,270.634835,30.591465,18.354879,4.266244,4.266244,0,244,120,50,0.385,0.842684,100.760469,0,413005.185,5280959.199,413004.7522,5280959.195,-32767,30.613158,18.367895,4.266244,4.266244,0,244,120,50,0.385,0.858866,85.562989,0,413005.2097,5280959.231,-0.009208,0.087871,-0.024707984,-0.031629003,0.088352136,0.040135748,37,T3,2021,37_B_Alt-2_Ethno,PSME,38.5,Y,15.8,291,0,0,NA,NA,NA,NA,413005.0685,5280959.547,30.49988506,26.66402518,-0.325529261,-0.2642136,0.419259021,-0.316321261,-0.3520846,0.47331037,0.021693,413004.7476,5280959.239,270.634835,30.6023115,413005.1974,5280959.215,301.2371465,4.266244,H:\T3_DroneLidar\Ba\Plot37\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_37_Tree_13.las,Plot_37_Tree_13,3851,3513,333,5,0,0,0,0,0,0,0,0.001,3,1.290217,1.619508,0.640994,0.410873,0.496811,0.9395,-0.053288,2.29862,0.529019,0.474,0.503492,1.290217,0.36693,-0.006415,0.0288,0.284394,-0.017482,0.078489,0.026,0.17,0.415,0.706,0.794,0.896,1.145,1.341,1.488,1.641,1.7335,1.857,2.157,2.327,2.6175,0.429882,1.440634,1.549973,134,255,191.003635,189.698413,14.571917,212.340766,0.076291,13,0.965638,4.369069,10.276808,191.003635,7.686099,1.311243,1.680647,0.040241,0.170599,0.218661,166,172,178,178,185,185,185,191,191,191,198,198,210,223,236,48.272682
37,15,37_15_TSHE,413010.215,5280963.101,269.75256,36.228804,21.737283,5.077113,5.077113,0,244,120,50,0.478,0.261405,283.826062,0,413010.0545,5280963.14,413010.2577,5280963.224,-32767,36.183795,21.710277,5.077113,5.077113,0,244,120,50,0.478,0.323383,227.679131,0,413010.1067,5280963.087,-0.042708,-0.123129,-0.052207584,0.053871132,0.130325454,0.075018203,37,T3,2021,37_B_Alt-2_Ethno,TSHE,47.8,Y,14.2,314,0,0,NA,NA,NA,NA,413009.6045,5280963.749,38.15320551,31.73195332,0.610525165,-0.64814886,0.890414466,0.653233165,-0.52501986,0.838068864,0.045009,413010.2364,5280963.163,269.75256,36.2062995,413010.0806,5280963.114,305.9588595,5.077113,H:\T3_DroneLidar\Ba\Plot37\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_37_Tree_15.las,Plot_37_Tree_15,2502,2350,151,1,0,0,0,0,0,0,0,0,3,0.937077,0.333333,0.698571,0.488002,0.745479,0.9145,1.063415,3.70353,0.55355,0.431,0.440667,0.937077,0.379003,0.083537,0.043634,0.404452,0.220412,0.115129,0.02501,0.10405,0.1841,0.338,0.40125,0.4633,0.6014,0.774,0.987,1.194,1.31575,1.468,1.9196,2.648699,2.906,0.312359,1.168726,1.36737,140,255,186.926859,183.809524,17.747593,314.977055,0.094944,20,0.863908,3.887326,13.41779,186.926859,9.583339,1.544621,1.72738,0.051268,0.161178,0.180248,153,166,166,172,178,178,178,185,185,191,198,198,210,223,236,31.227767
37,17,37_17_PSME,413013.669,5280969.595,271.946302,35.154341,21.092605,4.435346,4.435346,0,244,120,50,0.409,0.345067,100.75265,0,413013.877,5280969.555,413013.6942,5280969.584,-32767,35.179448,21.107669,4.435346,4.435346,0,244,120,50,0.409,0.337967,89.447769,0,413013.9017,5280969.586,-0.025208,0.010372,-0.024707654,-0.031128055,0.027258423,0.039741968,37,T3,2021,37_B_Alt-2_Ethno,PSME,40.9,Y,17.4,337,0,0,NA,NA,NA,NA,413013.0204,5280969.902,31.88724733,27.72091457,0.648621636,-0.30728445,0.717728194,0.673829636,-0.31765645,0.744951004,0.025107,413013.6816,5280969.589,271.946302,35.1668945,413013.8894,5280969.571,307.1131965,4.435346,H:\T3_DroneLidar\Ba\Plot37\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_37_Tree_17.las,Plot_37_Tree_17,3421,3164,254,3,0,0,0,0,0,0,0,0,3,1.09242,1.285714,0.658306,0.433366,0.602612,0.905,0.325681,2.621812,0.52807,0.422,0.419714,1.09242,0.372193,0.019332,0.03754,0.340705,0.051941,0.100863,0.014,0.085,0.18,0.422,0.574,0.745,0.927,1.113,1.258,1.4,1.479,1.568,2.021,2.374,2.5964,0.36414,1.275391,1.412206,140,255,185.877814,183.809524,14.529069,211.093838,0.078165,13,0.665644,3.974833,10.834297,185.877814,7.858006,0.880667,1.46554,0.042275,0.112073,0.186503,153,166,172,172,178,178,185,185,185,191,191,198,204,217,223,41.010938
37,18,37_18_PSME,413017.732,5280968.086,269.947698,37.725567,22.635341,5.329998,5.329998,0,244,120,50,0.551,1.519231,42.36617,0,413018.406,5280968.825,413017.9736,5280968.507,-32767,37.70371,22.622227,5.329998,5.329998,0,244,120,50,0.551,0.874001,52.634266,0,413018.4307,5280968.856,-0.241608,-0.421128999,-0.024698724,-0.031168352,0.485514222,0.039767991,37,T3,2021,37_B_Alt-2_Ethno,PSME,55.1,Y,15.3,350,0,0,NA,NA,NA,NA,413017.1623,5280968.953,39.3154499,33.31248602,0.569717118,-0.86655862,1.037063853,0.811325118,-0.44542962,0.925557126,0.021857,413017.8528,5280968.297,269.947698,37.7146385,413018.4183,5280968.841,307.6623365,5.329998,H:\T3_DroneLidar\Ba\Plot37\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_37_Tree_18.las,Plot_37_Tree_18,1941,1902,39,0,0,0,0,0,0,0,0,0.001,3,0.781508,0.001,0.652542,0.425811,0.834978,0.916,0.950207,3.098521,0.536753,0.398,0.569,0.781508,0.356842,0.085303,0.027299,0.456607,0.239049,0.076503,0.0104,0.046,0.093,0.193,0.266,0.332,0.451,0.57,0.767,1.011,1.182,1.418,1.755,2.048,2.596399,0.260256,1.018011,1.202543,147,255,189.313756,189.857143,16.18568,261.976249,0.085497,20,0.792313,4.525652,11.474326,189.313756,8.518108,1.035239,2.101436,0.044995,0.121534,0.246702,153,166,172,178,178,185,185,191,191,191,198,198,210,223,236,29.03186
37,20,37_20_PSME,413026.256,5280964.578,266.427863,39.718535,23.831121,5.770292,5.770292,0,244,120,50,0.631,0.748821,146.830371,0,413026.54,5280964.143,413026.4638,5280964.351,-32767,39.897776,23.938666,5.770292,5.770292,0,244,120,50,0.631,0.279015,166.344419,0,413026.5097,5280964.162,-0.207808,0.226372,0.030323031,-0.019329645,0.30729212,0.035959997,37,T3,2021,37_B_Alt-2_Ethno,PSME,63.1,Y,12,28,0,0,NA,NA,NA,NA,413025.4528,5280964.48,43.01785735,36.06432525,0.803241247,0.09712889,0.809092406,1.011049247,-0.12924311,1.019276391,0.179241,413026.3599,5280964.464,266.427863,39.8081555,413026.5248,5280964.153,306.2360185,5.770292,H:\T3_DroneLidar\Ba\Plot37\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_37_Tree_20.las,Plot_37_Tree_20,2723,2636,87,0,0,0,0,0,0,0,0,0,3,1.106313,0.380952,0.684974,0.469189,0.61915,1.045,0.426027,2.24028,0.588654,0.527,0.675048,1.106313,0.389547,0.041879,0.012987,0.352112,0.107508,0.033339,0.031,0.1811,0.299,0.4474,0.52,0.584,0.7358,1.056,1.32,1.4664,1.565,1.697601,2.073,2.2829,2.69656,0.368771,1.301132,1.44983,140,249,181.32354,176.333333,15.656746,245.133711,0.086347,13,1.034066,4.861735,11.627953,181.32354,8.279161,1.33282,1.746217,0.04566,0.160985,0.210917,153,159,166,172,172,172,178,178,185,185,185,191,204,210,230,39.986084
37,21,37_21_TSHE,413030.471,5280964.89,264.635364,36.724731,22.034839,5.411846,5.411846,0,244,120,50,0.527,1.408485,58.660699,0,413031.242,5280965.359,413030.2904,5280965.04,-32767,36.733499,22.0401,5.411846,5.411846,0,244,120,50,0.527,2.175863,71.075105,0,413031.6097,5280965.492,0.180592,-0.150129001,-0.367674406,-0.132955363,0.234845028,0.390975188,37,T3,2021,37_B_Alt-2_Ethno,TSHE,52.7,Y,15.3,40,0,0,NA,NA,NA,NA,413029.6538,5280965.605,40.48991077,33.8240397,0.817249572,-0.71547998,1.086189884,0.636657572,-0.56535098,0.851442655,0.008768,413030.3807,5280964.965,264.635364,36.729115,413031.4258,5280965.426,301.364479,5.411846,H:\T3_DroneLidar\Ba\Plot37\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_37_Tree_21.las,Plot_37_Tree_21,2214,2132,82,0,0,0,0,0,0,0,0,0.001,3,1.032803,0.429429,0.854614,0.730365,0.82747,1.24075,0.73022,2.282925,0.730782,0.5885,0.398,1.032803,0.473863,0.103212,0.013306,0.458813,0.217811,0.028081,0.015,0.064,0.126,0.2616,0.34125,0.3999,0.5132,0.773,0.9608,1.5111,1.582,1.8936,2.4637,2.7177,2.89487,0.344049,1.340417,1.563115,140,242,186.120145,183.714286,17.003017,289.102594,0.091355,26,0.327331,3.073113,13.374329,186.120145,9.484229,0.587485,1.274662,0.050958,0.061943,0.134398,153,159,166,172,172,178,178,185,191,191,198,198,210,217,230,34.667676
37,24,37_24_PSME,413027.245,5280955.788,262.684002,39.573001,23.7438,5.404264,5.404264,0,244,120,50,0.564,0.706052,32.777584,0,413027.509,5280956.198,413026.9282,5280955.511,-32767,39.753366,23.852019,5.404264,5.404264,0,244,120,50,0.564,1.353821,40.14143,0,413027.5337,5280956.229,0.316792,0.276870999,-0.024707921,-0.031128949,0.420731175,0.039742833,37,T3,2021,37_B_Alt-2_Ethno,PSME,56.4,Y,8.2,75,0,0,NA,NA,NA,NA,413027.7397,5280956.007,39.93799955,33.77665219,-0.494691776,-0.219316171,0.541128022,-0.811483776,-0.49618717,0.951161199,0.180365,413027.0866,5280955.65,262.684002,39.6631835,413027.5214,5280956.214,302.3471855,5.404264,H:\T3_DroneLidar\Ba\Plot37\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_37_Tree_24.las,Plot_37_Tree_24,3990,3860,130,0,0,0,0,0,0,0,0,0,3,0.946409,0.142857,0.648141,0.420087,0.684842,1.03775,0.491301,2.579264,0.540146,0.529,0.713143,0.946409,0.367296,0.038431,0.01973,0.388094,0.104634,0.053717,0.014,0.065,0.1299,0.2648,0.38325,0.5217,0.711,0.856,1.0834,1.321,1.421,1.512,1.8405,2.04455,2.594,0.31547,1.147027,1.295417,134,255,186.909524,183.936508,16.018152,256.581183,0.0857,13,0.84742,3.862511,12.104132,186.909524,8.589363,1.513641,1.576866,0.045955,0.176223,0.183584,153,166,172,178,178,178,178,185,185,191,191,198,210,217,230,35.433869
37,25,37_25_PSME,413034.5655,5280954.241,259.98121,36.819766,22.09186,5.780815,5.780815,0,244,120,50,0.633,1.461291,65.659572,0,413035.421,5280954.628,413035.3457,5280954.861,-32767,36.855979,22.113588,5.780815,5.780815,0,244,120,50,0.633,0.349705,153.605811,0,413035.4457,5280954.66,-0.780208,-0.620127999,-0.024707704,-0.031628122,0.996635971,0.040134882,37,T3,2021,37_B_Alt-2_Ethno,PSME,63.3,Y,15.8,86,0,0,NA,NA,NA,NA,413035.5806,5280954.987,43.10666979,36.13009136,-1.015111994,-0.74615228,1.259839508,-0.234903994,-0.126024281,0.266574578,0.036213,413034.9556,5280954.551,259.98121,36.8378725,413035.4334,5280954.644,296.8190825,5.780815,H:\T3_DroneLidar\Ba\Plot37\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_37_Tree_25.las,Plot_37_Tree_25,2415,2296,119,0,0,0,0,0,0,0,0,0,3,0.940108,0.52381,0.64133,0.411304,0.682188,0.9345,0.599982,2.520235,0.534925,0.462,0.43381,0.940108,0.361714,0.052823,0.019358,0.384758,0.146036,0.053517,0.02014,0.1017,0.1894,0.3416,0.4055,0.4782,0.6206,0.859,1.0434,1.229,1.34,1.5842,1.843,2.122601,2.484161,0.313369,1.137953,1.290382,140,255,186.961905,176.507937,16.710118,279.228043,0.089377,20,0.682324,3.341903,13.073284,186.961905,9.186416,1.30231,1.313575,0.049135,0.141765,0.142991,153.839996,166,166,172,178,178,178,185,191,191,198,198,210,217,230,36.777452
